Imported - Untouched from base,,,,,,Account,Override - Changes from base,,,,,,"Final - Values with overrides, to be used for calculation",,,,,,My Category,E,Comment
2/13/2024,USAA Credit Card,USAA CREDIT CARD PAYMENT    ***********0051,Credit Card Payment,-579.91,Posted,Chk 1121,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",CC Payments,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/13/2024,USAA Property and Casualty Insurance,USAA P&C         AUTOPAY    ***********4530,Financial,-163.7,Posted,Chk 1121,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Car/Rental Insurance,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/13/2024,Steam,PAYPAL *STEAM GAMES      4259522985   WA,Entertainment,-43.29,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Games,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/12/2024,Advs Ed Serv Studntloan,ADVS ED SERV PPD STUDNTLOAN ***********0000,Student Loan,-500,Posted,Chk 1121,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Self-improvement,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",Student loans
2/12/2024,Spotify,PAYPAL           INST XFER  ***********USAI,Music,-11.9,Posted,Chk 1121,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Entertainment - other,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/12/2024,King Soopers,KING SOOPERS #0057       WHEAT RIDGE  CO,Groceries,-82.31,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Groceries,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/12/2024,127311211,AUTOMATIC PAYMENT - THANK YOU,Uncategorized,579.91,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",CC Payments,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/8/2024,King Soopers,KING SOOPERS #0057       WHEAT RIDGE  CO,Groceries,-31.83,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Groceries,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/8/2024,Afc Urgent Care Denver,AFC URGENT CARE DENVER H DENVER       CO,Doctor,-75,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Medical - Other,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/7/2024,Nature Conservancy,Nature Conservancy       800-6286860  VA,Gifts & Donations,-30,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Other - other,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/7/2024,Rocket,ROCKET 6515              NORTHGLENN   CO,Gas,-26.51,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Car - other,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/6/2024,CVS,CVS/PHARMACY #10784      DENVER       CO,Pharmacy,-13.59,Posted,CC 8366,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Medical - Other,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
2/5/2024,Cornerstoneapart Web,CORNERSTONEAPART WEB PMTS   ***********F4QF,Uncategorized,-1945,Posted,Chk 1121,,,,,,,"=IF( ISBLANK(LogTable2024[[#This Row],[Date_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Date_i]]), """", LogTable2024[[#This Row],[Date_i]]), LogTable2024[[#This Row],[Date_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Description_i]]), """", LogTable2024[[#This Row],[Description_i]]), LogTable2024[[#This Row],[Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Original Description_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Original Description_i]]), """", LogTable2024[[#This Row],[Original Description_i]]), LogTable2024[[#This Row],[Original Description_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Category_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Category_i]]), """", LogTable2024[[#This Row],[Category_i]]), LogTable2024[[#This Row],[Category_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Amount_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Amount_i]]), """", LogTable2024[[#This Row],[Amount_i]]), LogTable2024[[#This Row],[Amount_o]])","=IF( ISBLANK(LogTable2024[[#This Row],[Status_o]]), IF(ISBLANK(LogTable2024[[#This Row],[Status_i]]), """", LogTable2024[[#This Row],[Status_i]]), LogTable2024[[#This Row],[Status_o]])",Rent,"=IF( IFNA(MATCH(LogTable2024[[#This Row],[My Category]], $Buckets.$D$4:$D$35, 0), FALSE()), ""."", ""E"")",
